"Date","AveragePrice","TotalVolume","TotalRevenue","TotRevSmallHass","TotRevLargeHass","TotRevXLHass","SmallHass","LargeHass","XLHass","TotalBags","SmallBags","LargeBags","XLBags","Type","Year","Region","CityUsed","State","Country","Latitude","Longitude"
"2018-03-18",1.78,26967.79,48002.6662,2551.986,12557.9534,6.23,1433.7,7055.03,3.5,18475.56,1880.56,16587.23,7.77,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-03-11",1.72,26924.36,46309.8992,2302.2716,12935.3116,0,1338.53,7520.53,0,18065.3,1900.73,16164.57,0,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-03-04",1.57,35296.54,55415.5678,2782.04,10765.7726,2.7318,1772,6857.18,1.74,26665.62,1752.33,24882.44,30.85,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-02-25",1.59,28796.94,45787.1346,4416.1614,5611.587,0,2777.46,3529.3,0,22490.18,1870.63,20468.87,150.68,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-02-18",1.8,20608.98,37096.164,4148.064,8305.416,0,2304.48,4614.12,0,13690.38,3448.31,10232.51,9.56,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-02-11",1.56,33493.93,52250.5308,4053.2076,11435.0652,13.3692,2598.21,7330.17,8.57,23556.98,1415.85,22087.81,53.32,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-02-04",1.46,35123.48,51280.2808,3938.3354,6702.9476,0,2697.49,4591.06,0,27834.93,1185.52,26586.83,62.58,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-01-28",1.8,21678.23,39020.814,4590.774,4781.25,0,2550.43,2656.25,0,16471.55,1006.14,15459.73,5.68,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-01-21",1.8,25108.84,45195.912,5707.314,5556.51,18.126,3170.73,3086.95,10.07,18841.09,1279.19,17489.16,72.74,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-01-14",1.82,20964.96,38156.2272,7219.758,8083.1478,0,3966.9,4441.29,0,12556.77,1364.14,11187.07,5.56,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-01-07",1.59,27296.2,43400.958,5946.9498,10483.9194,0,3740.22,6593.66,0,16962.32,1579.33,15382.99,0,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
"2018-03-25",2.02,13379.77,27027.1354,175.4168,11964.7832,198.7074,86.84,5923.16,98.37,7271.4,6881.8,389.6,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-03-18",1.93,14027.44,27072.9592,143.8622,11547.4216,260.7237,74.54,5983.12,135.09,7834.69,7330.45,504.24,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-03-11",2.02,13869.87,28017.1374,187.9408,13133.8784,453.9142,93.04,6501.92,224.71,7050.2,6823.87,226.33,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-03-04",1.98,15008.91,29717.6418,237.1842,12588.2856,304.9596,119.79,6357.72,154.02,8377.38,8147.84,229.54,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-02-25",1.97,14215.62,28004.7714,317.3867,11131.2092,298.5732,161.11,5650.36,151.56,8252.59,7736.17,516.42,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-02-18",1.99,14240.92,28339.4308,279.3363,11333.3883,243.9939,140.37,5695.17,122.61,8282.77,8197.97,84.8,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-02-11",2.04,11804.91,24082.0164,147.6552,9804.444,286.1508,72.38,4806.1,140.27,6786.16,6660.68,125.48,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-02-04",2.25,14635.63,32930.1675,186.255,11643.8625,340.5825,82.78,5175.05,151.37,9226.43,9000.42,226.01,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-01-28",1.9,13996.05,26592.495,277.229,12339.303,296.438,145.91,6494.37,156.02,7199.75,6924.72,275.03,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-01-21",1.86,14627.48,27207.1128,311.8104,11013.525,327.9552,167.64,5921.25,176.32,8362.27,8026.25,336.02,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-01-14",1.53,23359.01,35739.2853,182.7126,10557.3978,336.4776,119.42,6900.26,219.92,16119.41,15798.76,320.65,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-01-07",1.02,48277.42,49242.9684,126.1944,6545.2584,213.5676,123.72,6416.92,209.38,41527.4,41246.49,280.91,0,"organic",2018,"RaleighGreensboro","Raleigh","NC","USA",35.787743,-78.644257
"2018-03-25",1.42,17340.49,24623.4958,419.1272,4940.1374,115.375,295.16,3478.97,81.25,13485.11,12149.49,1335.62,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-03-18",1.32,15940.36,21041.2752,606.2496,4389.5148,114.2856,459.28,3325.39,86.58,12069.11,10904.32,1164.79,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-03-11",1.35,16213.23,21887.8605,490.6305,4968.702,107.8515,363.43,3680.52,79.89,12089.39,11655.63,433.76,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-03-04",1.43,14173.27,20267.7761,568.3964,5225.0913,170.7992,397.48,3653.91,119.44,10002.44,9479.36,523.08,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-02-25",1.42,18023.03,25592.7026,689.0834,4708.8052,84.6036,485.27,3316.06,59.58,14162.12,11982.32,2179.8,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-02-18",1.45,14413.06,20898.937,678.7885,4953.6785,87.9715,468.13,3416.33,60.67,10467.93,10254.64,213.29,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-02-11",1.36,18050.24,24548.3264,497.2024,3952.4456,60.2208,365.59,2906.21,44.28,14734.16,13970.51,763.65,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-02-04",1.41,16592.21,23395.0161,497.5326,4589.409,71.8818,352.86,3254.9,50.98,12933.47,12581.65,351.82,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-01-28",1.44,15001.51,21602.1744,608.2704,5665.536,135.1728,422.41,3934.4,93.87,10550.83,9656.85,893.98,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-01-21",1.58,12458.09,19683.7822,824.0806,6017.2404,143.3218,521.57,3808.38,90.71,8037.43,6246.99,1790.44,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-01-14",1.33,18253,24276.49,471.8973,4617.0817,104.5646,354.81,3471.49,78.62,14348.08,13243.48,1104.6,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-01-07",1.18,24634.86,29069.1348,664.5288,3991.8692,132.278,563.16,3382.94,112.1,20576.66,19899.04,677.62,0,"organic",2018,"RichmondNorfolk","Richmond","VA","USA",37.54129,-77.434769
"2018-03-25",1.6,9097.89,14556.624,132.112,3174.416,0,82.57,1984.01,0,7031.31,6152.25,879.06,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-03-18",1.57,9095.2,14279.464,173.2495,4050.9297,0,110.35,2580.21,0,6404.64,4667.07,1737.57,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-03-11",1.54,8380.75,12906.355,259.644,3445.3958,0,168.6,2237.27,0,5974.88,5479.54,495.34,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-03-04",1.78,6103.89,10864.9242,292.0268,3835.989,0,164.06,2155.05,0,3784.78,3393.22,391.56,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-02-25",1.56,10168.42,15862.7352,303.1704,3189.03,0,194.34,2044.25,0,7929.83,5548.04,2381.79,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-02-18",1.49,7517.03,11200.3747,229.6835,3252.3869,0,154.15,2182.81,0,5180.07,5021.41,158.66,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-02-11",1.44,8863.94,12764.0736,166.7808,2545.488,0,115.82,1767.7,0,6980.42,5962.17,1018.25,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-02-04",1.53,8082.68,12366.5004,314.0937,2842.3881,0,205.29,1857.77,0,6019.62,5345.21,674.41,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-01-28",1.63,8243.33,13436.6279,361.3873,3739.0244,0,221.71,2293.88,0,5727.74,4884.05,843.69,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-01-21",1.67,7935.53,13252.3351,366.5984,2727.7947,0,219.52,1633.41,0,6082.6,3524.73,2557.87,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-01-14",1.55,9598.35,14877.4425,290.935,3224.8525,0,187.7,2080.55,0,7330.1,5644.04,1686.06,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-01-07",1.48,8893.44,13162.2912,382.876,2924.7612,0,258.7,1976.19,0,6658.55,6089.92,568.63,0,"organic",2018,"Roanoke","Roanoke","VA","USA",37.270969,-79.941429
"2018-03-25",1.63,9608.95,15662.5885,3100.5697,5822.9142,0,1902.19,3572.34,0,4134.42,4124.42,10,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-03-18",1.68,11828.91,19872.5688,3283.2576,6044.136,0,1954.32,3597.7,0,6276.89,6270.22,6.67,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-03-11",1.9,8634.75,16406.025,4403.25,6766.28,0,2317.5,3561.2,0,2756.05,2752.63,3.42,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-03-04",1.83,9611.48,17589.0084,4376.1705,7100.6379,0,2391.35,3880.13,0,3340,3340,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-02-25",1.78,9497.75,16905.995,3860.8734,7627.9942,0,2169.03,4285.39,0,3043.33,3036.67,6.66,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-02-18",1.88,8499.84,15979.6992,4024.1964,6649.7292,0,2140.53,3537.09,0,2822.22,2818.89,3.33,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-02-11",1.87,7802.04,14589.8148,4129.5397,5970.1994,0,2208.31,3192.62,0,2401.11,2401.11,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-02-04",1.5,8713.26,13069.89,4083.9,6291,0,2722.6,4194,0,1796.66,1796.66,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-01-28",1.99,7631.73,15187.1427,4537.996,6165.02,0,2280.4,3098,0,2253.33,2253.33,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-01-21",1.62,8933.22,14471.8164,4887.7992,6407.0028,0,3017.16,3954.94,0,1961.12,1961.12,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-01-14",1.6,9939.69,15903.504,5844.864,7175.072,0,3653.04,4484.42,0,1802.23,1802.23,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-01-07",2.18,6511.97,14196.0946,4768.9462,5619.4078,0,2187.59,2577.71,0,1746.67,1746.67,0,0,"organic",2018,"Sacramento","Sacramento","CA","USA",38.575764,-121.478851
"2018-03-25",1.75,19086.94,33402.145,1515.3425,19138.8225,0,865.91,10936.47,0,7284.56,7284.56,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-03-18",1.75,18371.03,32149.3025,1463.385,19035.9575,0,836.22,10877.69,0,6657.12,6657.12,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-03-11",1.59,25324.3,40265.637,2113.0305,22741.9131,0,1328.95,14303.09,0,9692.26,9692.26,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-03-04",1.65,24614.51,40613.9415,2570.7495,16695.294,0,1558.03,10118.36,0,12938.12,12934.79,3.33,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-02-25",1.83,20171.93,36914.6319,2332.5363,23854.6356,0,1274.61,13035.32,0,5862,5858.67,3.33,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-02-18",2.05,17875.93,36645.6565,1939.8125,20504.223,0,946.25,10002.06,0,6927.62,6917.62,10,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-02-11",1.88,18517.54,34812.9752,2069.974,15498.1936,0,1101.05,8243.72,0,9172.77,9172.77,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-02-04",1.81,17454.74,31593.0794,2096.7221,13372.7687,0,1158.41,7388.27,0,8908.06,8908.06,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-01-28",1.91,17579.47,33576.7877,2188.1724,15823.2231,0,1145.64,8284.41,0,8149.42,8149.42,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-01-21",1.95,18676.37,36418.9215,2122.5555,18100.6215,0,1088.49,9282.37,0,8305.51,8305.51,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-01-14",1.81,21770.02,39403.7362,5947.6238,25952.7212,0,3285.98,14338.52,0,4145.52,4145.52,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-01-07",2.06,16746.82,34498.4492,10610.6892,19294.5986,0,5150.82,9366.31,0,2229.69,2229.69,0,0,"organic",2018,"SanDiego","SanDiego","CA","USA",32.715736,-117.161087
"2018-03-25",1.64,34687.2,56887.008,16568.2968,17677.4944,0,10102.62,10778.96,0,13805.62,13802.29,3.33,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-03-18",1.86,38845.77,72253.1322,18840.2562,18737.826,0,10129.17,10074.1,0,18642.5,18639.17,3.33,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-03-11",2.16,25741.84,55602.3744,22395.2472,23436.9504,0,10368.17,10850.44,0,4523.23,4523.23,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-03-04",2.07,25055.39,51864.6573,19710.0018,22393.467,0,9521.74,10818.1,0,4715.55,4715.55,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-02-25",2.11,24475.48,51643.2628,20532.832,24658.5361,0,9731.2,11686.51,0,3057.77,3057.77,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-02-18",2.25,21551.76,48491.46,21873.105,21473.3475,0,9721.38,9543.71,0,2286.67,2283.34,3.33,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-02-11",2.22,21708.65,48193.203,22111.6218,20457.5886,0,9960.19,9215.13,0,2533.33,2533.33,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-02-04",1.34,28070.07,37613.8938,18237.467,16425.4654,0,13610.05,12257.81,0,2202.21,2202.21,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-01-28",2.27,20325.75,46139.4525,21265.4962,19995.976,0,9368.06,8808.8,0,2148.89,2148.89,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-01-21",1.36,27919.45,37970.452,17731.2312,16317.8784,0,13037.67,11998.44,0,2883.34,2883.34,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-01-14",1.32,37347.89,49299.2148,25477.518,19743.5436,0,19301.15,14957.23,0,3089.51,3089.51,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-01-07",2.3,20151.24,46347.852,23380.282,18497.888,0,10165.34,8042.56,0,1943.34,1943.34,0,0,"organic",2018,"SanFrancisco","SanFrancisco","CA","USA",37.733795,-122.446747
"2018-03-25",1.48,96048.46,142151.7208,2595.8312,61220.052,59.9992,1753.94,41364.9,40.54,52889.08,8496.71,44278.26,114.11,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-03-18",1.83,45893.2,83984.556,2726.9196,28944.1584,59.1822,1490.12,15816.48,32.34,28554.26,2763.22,25662.29,128.75,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-03-11",1.54,69014.81,106282.8074,2375.5424,40346.229,214.1524,1542.56,26198.85,139.06,41134.34,2974.28,38160.06,0,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-03-04",1.27,156527.16,198789.4932,2539.365,47958.9719,30.9626,1999.5,37762.97,24.38,116740.31,2489.87,114116.48,133.96,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-02-25",1.36,105545.72,143542.1792,1748.688,31639.3664,56.4944,1285.8,23264.24,41.54,80954.14,2511.78,78344.09,98.27,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-02-18",1.86,40425.93,75192.2298,1923.2028,23905.6686,62.4588,1033.98,12852.51,33.58,26505.86,11523.9,14950.62,31.34,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-02-11",1.22,101110.96,123355.3712,1608.4358,38822.1202,214.1344,1318.39,31821.41,175.52,67795.64,4818.28,62844.86,132.5,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-02-04",1.14,124659.55,142111.887,1534.3716,36580.3656,97.2534,1345.94,32088.04,85.31,91140.26,1998.66,88880.93,260.67,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-01-28",1.99,35988,71616.12,1899.9923,23001.4946,63.68,954.77,11558.54,32,23442.69,1487.79,21867.48,87.42,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-01-21",2.02,33986.68,68653.0936,1874.762,25516.7612,47.7124,928.1,12632.06,23.62,20402.9,1469.79,18905.41,27.7,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-01-14",2.03,36228.45,73543.7535,2329.0799,37291.8917,18.7369,1147.33,18370.39,9.23,16701.5,1630.19,15063.98,7.33,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-01-07",1.26,98765.23,124444.1898,1770.0228,41795.0568,14.8302,1404.78,33170.68,11.77,64178,2054.96,62104.14,18.9,"organic",2018,"Seattle","Seattle","WA","USA",47.608013,-122.335167
"2018-03-25",1.38,16025.2,22114.776,225.699,5843.2512,112.401,163.55,4234.24,81.45,11545.96,9882.44,1663.52,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-03-18",1.35,16296.42,22000.167,182.709,5865.8175,150.309,135.34,4345.05,111.34,11704.69,10661.48,1043.21,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-03-11",1.36,17561.89,23884.1704,247.0848,6721.8816,135.796,181.68,4942.56,99.85,12337.8,11957.7,380.1,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-03-04",1.44,16468.01,23713.9344,296.928,7794.432,103.4064,206.2,5412.8,71.81,10777.2,9893.94,883.26,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-02-25",1.41,17191.34,24239.7894,299.5968,6257.6223,134.3307,212.48,4438.03,95.27,12445.56,12088.07,357.49,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-02-18",1.43,15443.91,22084.7913,208.1794,6672.094,111.6115,145.58,4665.8,78.05,10554.48,9900.82,653.66,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-02-11",1.47,14289.52,21005.5944,103.0323,6184.2165,123.6858,70.09,4206.95,84.14,9928.34,8754.94,1173.4,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-02-04",1.42,16666.13,23665.9046,188.2494,5770.6386,146.0612,132.57,4063.83,102.86,12366.87,11819.92,546.95,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-01-28",1.46,14938.24,21809.8304,161.2716,7440.4958,138.4372,110.46,5096.23,94.82,9636.73,8443.69,1193.04,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-01-21",1.4,17566.45,24593.03,148.33,5992.504,102.606,105.95,4280.36,73.29,13106.85,11152.35,1954.5,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-01-14",1.31,18678.63,24469.0053,88.818,5727.6737,149.7723,67.8,4372.27,114.33,14124.23,13152.29,971.94,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-01-07",1.26,19702.51,24825.1626,323.883,5347.0368,190.4238,257.05,4243.68,151.13,15050.65,14269.86,780.79,0,"organic",2018,"SouthCarolina",NA,"SC","USA",33.836082,-81.163727
"2018-03-25",1.42,163496.7,232165.314,41539.686,7213.6568,0,29253.3,5080.04,0,129163.36,109052.26,20111.1,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-03-18",1.28,154056.32,197192.0896,35609.856,8018.7648,0,27820.2,6264.66,0,119971.46,101198.09,18773.37,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-03-11",1.32,179212.94,236561.0808,39463.2348,7534.2564,0,29896.39,5707.77,0,143608.78,126427.81,17180.97,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-03-04",1.41,144664.26,203976.6066,35824.0392,7183.5552,0,25407.12,5094.72,0,114162.42,96833.15,17329.27,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-02-25",1.41,126906.61,178938.3201,28263.7602,6742.0278,0,20045.22,4781.58,0,102079.81,87202.79,14877.02,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-02-18",1.42,134888.08,191541.0736,33237.7696,7281.9872,38.9932,23406.88,5128.16,27.46,106325.58,94331.46,11994.12,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-02-11",1.4,128955.64,180537.896,28230.356,4607.022,0,20164.54,3290.73,0,105500.37,93391.83,12108.54,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-02-04",1.41,135996.73,191755.3893,41027.0238,5379.1641,0,29097.18,3815.01,0,103084.54,96116.6,6967.94,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-01-28",1.42,137453.79,195184.3818,41608.4282,6274.8522,0,29301.71,4418.91,0,103733.17,98629.14,5104.03,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-01-21",1.44,138349.93,199223.8992,32539.1904,4608.1296,0,22596.66,3200.09,0,112553.18,105354.48,7198.7,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-01-14",1.5,146720.73,220081.095,47743.86,6709.485,0,31829.24,4472.99,0,110418.5,102266.31,8152.19,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-01-07",1.41,126323.33,178115.8953,35668.4457,5426.5542,4.23,25296.77,3848.62,3,97174.94,90151.57,7023.37,0,"organic",2018,"SouthCentral",NA,NA,"USA",NA,NA
"2018-03-25",1.45,121917.39,176780.2155,2797.6155,26668.197,159.5725,1929.39,18391.86,110.05,101486.09,85313.41,16172.68,0,"organic",2018,"Southeast",NA,NA,"USA",NA,NA
"2018-03-18",1.43,119853.94,171391.1342,3657.5682,29170.5414,190.3187,2557.74,20398.98,133.09,96764.13,82917.28,13846.85,0,"organic",2018,"Southeast",NA,NA,"USA",NA,NA
"2018-03-11",1.37,113559.93,155577.1041,2766.8109,26356.5395,178.237,2019.57,19238.35,130.1,92171.91,89311.39,2860.52,0,"organic",2018,"Southeast",NA,NA,"USA",NA,NA
